sale_id,date_time,type,weight,destination,postage method,quantity,cost
2108,14/05/2016 09:12,letter,0.47,Netherlands,Express Letter,3,127.86
2108,14/05/2016 09:12,letter,0.2,Cook Islands,Express Letter,1,38.83
2109,7/03/2016 11:33,parcel,19.19,Netherlands,Economy Parcel_By Sea,3,560.43
2110,20/09/2016 11:19,parcel,4.8,Ireland,Economy Parcel_By Sea,3,189.18
2111,7/08/2017 13:08,letter,0.15,Korea - Republic Of,Economy Letter,1,6
2111,7/08/2017 13:08,letter,0.49,Sweden,Economy Letter,1,18
2112,21/11/2016 14:38,parcel,12.47,United Kingdom,Economy Parcel_By Sea,2,288.66
2112,21/11/2016 14:38,letter,0.31,Sri Lanka,Economy Letter,2,24
2113,26/01/2017 11:02,letter,0.4,French Polynesia,Express Letter,3,116.49
2113,26/01/2017 11:02,letter,0.19,Thailand,Economy Letter,1,6
2113,26/01/2017 11:02,parcel,14.3,Thailand,Standard Parcel,2,306.78
2114,19/02/2016 12:36,parcel,8.73,Chile,Express Parcel,2,509.06
2114,19/02/2016 12:36,letter,0.31,Poland,Economy Letter,3,54
2115,4/11/2017 13:18,parcel,12.34,Russian Federation,Express Parcel,2,605.7
2115,4/11/2017 13:18,letter,0.13,Thailand,Economy Letter,2,12
2115,4/11/2017 13:18,letter,0.39,Estonia,Express Letter,3,159.12
2116,5/04/2016 14:42,parcel,15.7,Netherlands,Economy Parcel_By Sea,2,373.62
2117,14/11/2017 13:36,parcel,17.92,Spain,Express Parcel,2,422.08
2118,17/03/2017 07:38,letter,0.26,Canada,Economy Letter,1,18
2118,17/03/2017 07:38,parcel,5.61,Turkey,Standard Parcel,2,415.72
2118,17/03/2017 07:38,letter,0.16,Japan,Economy Letter,3,18
2119,19/07/2017 16:07,letter,0.1,Sweden,Economy Letter,2,18
2119,19/07/2017 16:07,parcel,13.34,Chile,Express Parcel,1,317.99
2119,19/07/2017 16:07,letter,0.24,Vietnam,Express Letter,1,36.95
2120,21/01/2016 13:04,parcel,19.67,Brazil,Standard Parcel,3,1023.87
2120,21/01/2016 13:04,parcel,5.2,India,Express Parcel,2,267.36
2121,15/04/2016 13:25,letter,0.46,Denmark,Express Letter,3,159.12
2122,26/06/2016 12:03,letter,0.33,Ukraine,Economy Letter,3,54
2123,2/01/2017 14:46,letter,0.33,Norway,Express Letter,1,42.62
2124,30/03/2016 10:22,letter,0.47,Finland,Express Letter,3,159.12
2125,23/10/2017 18:16,letter,0.36,Sri Lanka,Express Letter,3,116.49
2126,10/05/2016 10:43,parcel,18.97,Netherlands,Standard Parcel,1,206.04
2126,10/05/2016 10:43,letter,0.33,Serbia,Express Letter,2,106.08
2127,16/03/2017 16:37,parcel,17.8,Tonga,Standard Parcel,3,562.11
2128,17/01/2017 14:36,parcel,4.91,Ireland,Standard Parcel,3,279.12
2128,17/01/2017 14:36,letter,0.16,Pakistan,Economy Letter,3,18
2129,27/06/2017 14:18,letter,0.22,France,Economy Letter,2,18
2130,20/08/2016 13:22,letter,0.41,Sri Lanka,Economy Letter,1,12
2131,25/10/2016 14:21,parcel,9.31,Bahrain,Express Parcel,2,509.06
2132,13/05/2016 11:53,parcel,12.79,Kuwait,Express Parcel,2,635.98
2132,13/05/2016 11:53,letter,0.43,Vietnam,Express Letter,2,73.9
2133,14/02/2017 12:51,letter,0.31,Belgium,Express Letter,3,159.12
2134,16/10/2017 10:33,letter,0.17,Hong Kong,Express Letter,3,110.85
2135,6/04/2016 11:20,parcel,4.99,Mauritius,Economy Parcel_By Sea,2,145.26
2136,24/10/2016 10:25,letter,0.36,Cambodia,Express Letter,1,38.83
2137,23/09/2016 12:32,letter,0.4,Macedonia - The Former Yugoslav Republic Of,Economy Letter,3,54
2137,23/09/2016 12:32,letter,0.47,Hong Kong,Express Letter,3,110.85
2137,23/09/2016 12:32,letter,0.13,Vietnam,Express Letter,3,110.85
2138,28/03/2016 13:19,letter,0.19,Russian Federation,Express Letter,3,159.12
2139,20/12/2016 11:59,letter,0.17,Cyprus,Economy Letter,2,18
2139,20/12/2016 11:59,letter,0.22,Switzerland,Express Letter,3,127.86
2139,20/12/2016 11:59,letter,0.32,Ukraine,Economy Letter,1,18
2140,7/06/2016 11:35,letter,0.29,Malaysia,Express Letter,3,110.85
2141,3/11/2016 14:57,letter,0.4,Ukraine,Express Letter,3,159.12
2142,23/03/2017 15:37,letter,0.29,Slovenia,Economy Letter,1,18
2143,3/11/2017 12:01,parcel,2.49,Qatar,Express Parcel,3,363.66
2144,17/07/2016 15:46,parcel,16.89,Hungary,Express Parcel,1,363.29
2144,17/07/2016 15:46,letter,0.11,Papua New Guinea,Economy Letter,2,12
2145,4/08/2016 14:25,letter,0.45,Samoa,Express Letter,1,38.83
2145,4/08/2016 14:25,letter,0.39,Taiwan - Province Of China,Express Letter,3,110.85
2146,30/10/2016 10:20,parcel,17.93,Israel,Economy Parcel_By Sea,2,411.92
2146,30/10/2016 10:20,parcel,2.94,Russian Federation,Economy Parcel_By Sea,1,50.59
2146,30/10/2016 10:20,parcel,7.92,Ireland,Economy Parcel_By Sea,3,305.34
2147,1/11/2017 13:22,parcel,11.7,Belgium,Standard Parcel,1,280.85
2148,4/11/2016 10:55,letter,0.23,Brunei Darussalam,Economy Letter,3,18
2148,4/11/2016 10:55,letter,0.24,France,Express Letter,3,127.86
2148,4/11/2016 10:55,letter,0.2,Russian Federation,Economy Letter,3,27
2149,24/03/2016 13:13,parcel,12.5,Tonga,Express Parcel,3,499.23
2150,28/09/2017 11:46,letter,0.46,India,Economy Letter,2,24
2150,28/09/2017 11:46,parcel,10.91,Austria,Economy Parcel_By Sea,3,477.36
2151,15/06/2016 11:15,letter,0.16,Croatia,Economy Letter,1,9
2151,15/06/2016 11:15,letter,0.44,Saudi Arabia,Express Letter,1,55.68
2151,15/06/2016 11:15,letter,0.1,Malaysia,Economy Letter,3,18
2152,13/12/2016 12:58,parcel,12.58,Chile,Standard Parcel,1,295.99
2153,15/12/2017 12:09,letter,0.11,Estonia,Economy Letter,3,27
2153,15/12/2017 12:09,parcel,1.26,Italy,Express Parcel,3,196.89
2153,15/12/2017 12:09,parcel,10.03,Bahrain,Standard Parcel,1,295.99
2154,12/05/2017 15:58,letter,0.2,Solomon Islands,Economy Letter,2,12
2154,12/05/2017 15:58,parcel,14.19,Nauru,Express Parcel,2,332.82
2154,12/05/2017 15:58,parcel,19.89,Kuwait,Economy Parcel_By Sea,1,205.96
2155,29/12/2017 11:28,letter,0.29,Brazil,Economy Letter,3,54
2156,29/09/2016 12:50,letter,0.26,Norway,Economy Letter,1,18
2156,29/09/2016 12:50,parcel,19.29,Hong Kong,Express Parcel,3,549.3
2156,29/09/2016 12:50,letter,0.42,Philippines,Express Letter,3,116.49
2157,18/01/2017 10:03,parcel,0.75,Kuwait,Express Parcel,1,71.26
2158,9/03/2017 10:19,letter,0.4,New Zealand,Economy Letter,2,22
2159,17/05/2017 14:24,letter,0.1,Lao People'S Democratic Republic,Economy Letter,1,6
2159,17/05/2017 14:24,letter,0.17,Belgium,Economy Letter,1,9
2160,19/02/2017 11:53,parcel,8.98,Peru,Standard Parcel,3,658.35
2160,19/02/2017 11:53,letter,0.38,Korea - Republic Of,Express Letter,2,73.9
2160,19/02/2017 11:53,letter,0.25,Fiji,Express Letter,1,38.83
2161,1/04/2017 13:27,letter,0.37,Nigeria,Express Letter,2,111.36
2162,26/10/2016 14:57,letter,0.33,Russian Federation,Economy Letter,1,18
2162,26/10/2016 14:57,letter,0.22,Malta,Economy Letter,3,27
2163,3/01/2016 13:46,parcel,1,French Polynesia,Standard Parcel,2,77.78
2164,25/12/2017 15:32,letter,0.35,Pakistan,Economy Letter,3,36
2165,8/05/2017 09:38,parcel,3.29,Sri Lanka,Express Parcel,1,110.03
2165,8/05/2017 09:38,letter,0.45,Chile,Express Letter,2,111.36
2166,11/05/2016 12:59,letter,0.28,Samoa,Express Letter,1,38.83
2167,4/10/2016 15:48,letter,0.44,Hungary,Express Letter,3,159.12
2168,3/01/2016 17:31,letter,0.32,Poland,Economy Letter,1,18
2168,3/01/2016 17:31,letter,0.44,Cook Islands,Express Letter,3,116.49
2169,23/08/2017 12:40,letter,0.19,Estonia,Economy Letter,2,18
2169,23/08/2017 12:40,letter,0.39,Norway,Economy Letter,1,18
2170,9/12/2016 12:59,letter,0.27,Romania,Economy Letter,3,54
2170,9/12/2016 12:59,parcel,14.7,Fiji,Express Parcel,2,332.82
2171,29/06/2016 13:10,parcel,6.03,Malta,Express Parcel,1,242.41
2171,29/06/2016 13:10,letter,0.41,Romania,Express Letter,3,159.12
2171,29/06/2016 13:10,letter,0.37,United States,Express Letter,3,113.64
2172,28/11/2016 12:37,letter,0.29,Netherlands,Economy Letter,2,36
2172,28/11/2016 12:37,letter,0.36,Taiwan - Province Of China,Economy Letter,3,36
2173,27/07/2017 13:30,letter,0.26,Solomon Islands,Economy Letter,3,36
2173,27/07/2017 13:30,letter,0.24,South Africa,Economy Letter,2,18
2173,27/07/2017 13:30,letter,0.14,Canada,Economy Letter,2,18
2174,26/04/2016 12:56,letter,0.49,United Kingdom,Express Letter,1,41.58
2175,1/03/2016 08:11,parcel,13.46,Qatar,Express Parcel,1,317.99
2176,12/04/2016 11:15,letter,0.36,Fiji,Economy Letter,3,36
2176,12/04/2016 11:15,parcel,7.16,Fiji,Standard Parcel,3,406.32
2177,23/01/2016 09:36,parcel,11.03,Germany,Economy Parcel_By Sea,2,303.08
2177,23/01/2016 09:36,letter,0.47,Kuwait,Express Letter,3,167.04
2178,25/06/2016 10:46,parcel,3.51,Spain,Economy Parcel_By Sea,3,198.09
2178,25/06/2016 10:46,letter,0.22,Romania,Express Letter,1,53.04
2179,4/06/2016 13:09,parcel,6.56,United Kingdom,Standard Parcel,2,296.02
2179,4/06/2016 13:09,parcel,15.43,Japan,Standard Parcel,3,534.3
2179,4/06/2016 13:09,letter,0.38,Korea - Republic Of,Express Letter,3,110.85
2180,19/06/2017 14:30,letter,0.26,Belgium,Express Letter,1,53.04
2180,19/06/2017 14:30,parcel,2.65,Greece,Express Parcel,2,230.9
2180,19/06/2017 14:30,letter,0.42,South Africa,Express Letter,1,53.04
2181,1/01/2016 11:20,parcel,15.46,Croatia,Economy Parcel_By Sea,3,588.45
2181,1/01/2016 11:20,letter,0.27,Sri Lanka,Express Letter,1,38.83
2181,1/01/2016 11:20,letter,0.15,Bahrain,Express Letter,2,111.36
2182,25/12/2017 14:20,parcel,16.59,Austria,Economy Parcel_By Sea,1,196.15
2182,25/12/2017 14:20,letter,0.42,France,Express Letter,3,127.86
2183,3/11/2016 14:55,parcel,14.94,Romania,Standard Parcel,1,280.85
2183,3/11/2016 14:55,parcel,12.19,Chile,Standard Parcel,1,295.99
2183,3/11/2016 14:55,parcel,19.97,Cook Islands,Express Parcel,2,384.74
2184,6/03/2016 13:26,letter,0.25,Pakistan,Express Letter,2,77.66
2184,6/03/2016 13:26,parcel,3.32,Romania,Standard Parcel,3,384.24
2185,11/12/2016 11:57,parcel,18.26,Serbia,Standard Parcel,2,682.58
2185,11/12/2016 11:57,letter,0.48,Solomon Islands,Express Letter,2,77.66
2186,23/11/2017 10:03,parcel,5.33,Ireland,Standard Parcel,2,296.02
2186,23/11/2017 10:03,letter,0.47,Canada,Express Letter,2,75.76
2186,23/11/2017 10:03,letter,0.35,Mexico,Express Letter,2,111.36
2187,24/09/2016 12:04,parcel,9.35,Cyprus,Standard Parcel,2,415.72
2187,24/09/2016 12:04,parcel,4.34,Macedonia - The Former Yugoslav Republic Of,Standard Parcel,3,384.24
2187,24/09/2016 12:04,letter,0.5,Ireland,Economy Letter,2,36
2188,4/04/2017 13:16,parcel,15.22,French Polynesia,Express Parcel,1,192.37
2189,7/07/2016 14:04,letter,0.27,Ukraine,Express Letter,3,159.12
2189,7/07/2016 14:04,parcel,20,Singapore,Express Parcel,1,183.1
2189,7/07/2016 14:04,letter,0.44,Philippines,Express Letter,2,77.66
2190,9/12/2016 14:21,letter,0.45,Bahrain,Economy Letter,1,18
2191,20/02/2017 09:22,parcel,10.94,Peru,Standard Parcel,3,887.97
2192,3/12/2016 13:21,parcel,18.65,Canada,Economy Parcel_By Sea,1,165.5
2192,3/12/2016 13:21,letter,0.46,Sri Lanka,Express Letter,1,38.83
2192,3/12/2016 13:21,letter,0.31,Brazil,Economy Letter,1,18
2193,15/05/2017 15:36,letter,0.19,Sri Lanka,Express Letter,2,77.66
2194,8/08/2016 12:55,parcel,18.58,Ireland,Express Parcel,1,205.9
2194,8/08/2016 12:55,letter,0.3,Hong Kong,Express Letter,1,36.95
2194,8/08/2016 12:55,parcel,13.51,Qatar,Standard Parcel,2,591.98
2195,17/02/2017 14:14,letter,0.28,Mexico,Economy Letter,3,54
2195,17/02/2017 14:14,parcel,2.63,Cyprus,Express Parcel,1,115.45
2195,17/02/2017 14:14,letter,0.19,Portugal,Express Letter,2,106.08
2196,24/09/2016 14:23,parcel,7.14,Indonesia,Express Parcel,2,267.36
2197,29/10/2017 10:08,parcel,13.13,United Kingdom,Standard Parcel,1,174.45
2198,15/05/2016 13:19,parcel,3.69,Canada,Express Parcel,1,107.35
2198,15/05/2016 13:19,letter,0.38,Arab Emirates,Economy Letter,1,18
2198,15/05/2016 13:19,letter,0.15,United Kingdom,Express Letter,2,83.16
2199,18/09/2016 11:39,parcel,7.97,Finland,Express Parcel,2,484.82
2199,18/09/2016 11:39,parcel,0.65,Germany,Express Parcel,3,170.94
2200,30/07/2016 12:24,parcel,9.74,Canada,Standard Parcel,2,264.04
2200,30/07/2016 12:24,parcel,0.81,Thailand,Express Parcel,3,159.78
2201,7/01/2017 14:20,letter,0.3,Ukraine,Economy Letter,2,36
2202,3/01/2017 13:13,letter,0.19,Macedonia - The Former Yugoslav Republic Of,Express Letter,3,159.12
2202,3/01/2017 13:13,parcel,4.73,Finland,Express Parcel,1,143.14
2203,17/05/2016 13:36,letter,0.41,Tonga,Economy Letter,3,36
2203,17/05/2016 13:36,parcel,4.19,Nigeria,Express Parcel,2,300.58
2204,22/12/2017 15:01,letter,0.45,Chile,Economy Letter,2,36
2205,7/04/2017 16:01,letter,0.4,Japan,Express Letter,3,110.85
2205,7/04/2017 16:01,letter,0.29,Philippines,Express Letter,2,77.66
2206,16/12/2017 16:06,parcel,3.96,Mauritius,Express Parcel,3,450.87
2206,16/12/2017 16:06,letter,0.12,Samoa,Express Letter,3,116.49
2207,18/02/2017 10:01,letter,0.35,Vanuatu,Economy Letter,2,24
2207,18/02/2017 10:01,letter,0.11,Cyprus,Express Letter,1,53.04
2208,18/08/2017 11:44,letter,0.28,South Africa,Express Letter,1,53.04
2209,3/04/2016 14:35,letter,0.26,Malta,Economy Letter,3,54
2209,3/04/2016 14:35,letter,0.23,South Africa,Economy Letter,2,18
2209,3/04/2016 14:35,letter,0.5,Slovenia,Economy Letter,1,18
2210,2/02/2017 16:17,letter,0.11,Singapore,Economy Letter,2,12
2210,2/02/2017 16:17,letter,0.32,Turkey,Economy Letter,1,18
2211,2/02/2017 16:14,letter,0.26,India,Economy Letter,1,12
2212,25/02/2017 13:09,parcel,15.22,Norway,Economy Parcel_By Sea,3,560.43
2213,14/07/2016 15:28,letter,0.33,Nauru,Economy Letter,2,24
2213,14/07/2016 15:28,letter,0.33,Malaysia,Express Letter,1,36.95
2214,22/08/2016 16:52,parcel,17.97,Belgium,Standard Parcel,2,682.58
2214,22/08/2016 16:52,parcel,10.17,Austria,Standard Parcel,2,561.7
2214,22/08/2016 16:52,letter,0.28,Chile,Economy Letter,3,54
2215,4/07/2017 12:05,letter,0.22,Fiji,Express Letter,2,77.66
2216,7/03/2016 10:46,letter,0.33,Singapore,Express Letter,2,73.9
2216,7/03/2016 10:46,parcel,17,Malaysia,Standard Parcel,3,534.3
2217,27/06/2017 11:07,letter,0.19,Samoa,Economy Letter,1,6
2218,28/02/2016 13:31,letter,0.24,Brunei Darussalam,Economy Letter,2,12
2219,19/03/2017 16:39,letter,0.26,Croatia,Economy Letter,3,54
2219,19/03/2017 16:39,parcel,7.42,Sri Lanka,Express Parcel,3,421.32
2219,19/03/2017 16:39,letter,0.37,Greece,Express Letter,3,159.12
2220,22/01/2017 10:24,letter,0.26,Fiji,Express Letter,1,38.83
2221,31/08/2017 11:11,letter,0.19,Israel,Express Letter,3,167.04
2221,31/08/2017 11:11,letter,0.12,Estonia,Economy Letter,2,18
2222,28/02/2017 11:11,letter,0.18,India,Economy Letter,3,18
2223,25/10/2017 13:27,parcel,16.6,South Africa,Express Parcel,3,1089.87
2223,25/10/2017 13:27,parcel,16.54,Turkey,Standard Parcel,1,341.29
2223,25/10/2017 13:27,parcel,13.44,Cyprus,Standard Parcel,1,280.85
2224,18/10/2017 17:48,letter,0.39,Arab Emirates,Express Letter,2,111.36
2225,30/08/2017 09:26,letter,0.48,Papua New Guinea,Express Letter,2,77.66
2225,30/08/2017 09:26,parcel,5.74,Nigeria,Economy Parcel_By Sea,2,226.78
2226,17/01/2016 12:22,letter,0.15,Kuwait,Economy Letter,1,9
2226,17/01/2016 12:22,letter,0.32,United Kingdom,Economy Letter,3,54
2226,17/01/2016 12:22,parcel,17.53,Malta,Standard Parcel,2,682.58
2227,27/12/2016 12:36,letter,0.41,Myanmar,Express Letter,2,77.66
2227,27/12/2016 12:36,letter,0.12,Kuwait,Express Letter,2,111.36
2227,27/12/2016 12:36,parcel,14.79,Spain,Express Parcel,1,183.94
2228,2/01/2017 12:58,letter,0.1,South Africa,Express Letter,3,159.12
2229,18/11/2017 15:52,parcel,9.29,Macedonia - The Former Yugoslav Republic Of,Express Parcel,2,484.82
2230,21/06/2017 14:24,parcel,16.3,Vietnam,Standard Parcel,3,534.3
2230,21/06/2017 14:24,parcel,14.41,India,Standard Parcel,3,460.17
2231,19/11/2017 14:14,parcel,9.18,Chile,Standard Parcel,2,438.9
2231,19/11/2017 14:14,parcel,1.96,Pakistan,Express Parcel,1,71.83
2232,18/05/2017 15:56,parcel,17.81,United States,Economy Parcel_By Sea,3,496.5
2232,18/05/2017 15:56,parcel,19.57,Malaysia,Express Parcel,2,366.2
2233,10/07/2017 17:41,letter,0.13,Slovenia,Economy Letter,3,27
2234,15/09/2017 11:47,parcel,2.16,Romania,Express Parcel,1,115.45
2234,15/09/2017 11:47,parcel,10.81,French Polynesia,Standard Parcel,2,322.82
2234,15/09/2017 11:47,parcel,19.11,French Polynesia,Express Parcel,2,384.74
2235,19/09/2017 14:38,parcel,0.78,Switzerland,Standard Parcel,1,43.95
2235,19/09/2017 14:38,parcel,6.17,Kenya,Standard Parcel,2,438.9
2236,20/10/2016 10:36,parcel,16.49,Malta,Express Parcel,3,1089.87
2237,6/08/2017 14:06,parcel,5.53,Taiwan - Province Of China,Express Parcel,2,267.36
2237,6/08/2017 14:06,letter,0.15,Mauritius,Economy Letter,2,18
2237,6/08/2017 14:06,parcel,11.3,Belgium,Economy Parcel_By Sea,3,477.36
2238,30/04/2017 18:49,parcel,6.6,Saudi Arabia,Economy Parcel_By Sea,2,226.78
2238,30/04/2017 18:49,parcel,9.1,Malta,Express Parcel,3,727.23
2239,23/03/2016 12:19,letter,0.1,India,Economy Letter,1,6
2239,23/03/2016 12:19,letter,0.41,Kuwait,Economy Letter,2,36
2240,28/09/2016 14:03,parcel,10.95,Saudi Arabia,Standard Parcel,2,591.98
2240,28/09/2016 14:03,letter,0.38,Macedonia - The Former Yugoslav Republic Of,Express Letter,2,106.08
2241,28/04/2017 15:32,letter,0.27,Greece,Economy Letter,2,36
2242,20/03/2016 12:32,letter,0.37,Indonesia,Economy Letter,3,36
2242,20/03/2016 12:32,parcel,14.04,Argentina,Express Parcel,2,635.98
2242,20/03/2016 12:32,letter,0.32,Pakistan,Economy Letter,1,12
2243,26/12/2016 11:14,parcel,16.62,Croatia,Economy Parcel_By Sea,1,196.15
2243,26/12/2016 11:14,letter,0.13,Macedonia - The Former Yugoslav Republic Of,Economy Letter,1,9
2243,26/12/2016 11:14,letter,0.24,Arab Emirates,Economy Letter,2,18
2244,16/07/2017 10:16,letter,0.43,Romania,Express Letter,1,53.04
2245,19/05/2017 14:49,letter,0.12,Russian Federation,Express Letter,2,106.08
2245,19/05/2017 14:49,parcel,10.71,Nepal,Standard Parcel,2,322.82
2245,19/05/2017 14:49,parcel,11.13,Malta,Express Parcel,1,302.85
2246,10/04/2016 13:52,letter,0.28,Chile,Economy Letter,3,54
2246,10/04/2016 13:52,letter,0.39,Indonesia,Economy Letter,3,36
2246,10/04/2016 13:52,letter,0.38,Malta,Economy Letter,2,36
2247,7/05/2017 11:07,letter,0.2,Germany,Economy Letter,1,9
2248,28/01/2016 14:40,parcel,8.38,Belgium,Economy Parcel_By Sea,3,327.09
2249,21/08/2016 12:45,parcel,17.3,Serbia,Express Parcel,3,1089.87
2250,30/12/2017 13:48,parcel,1.18,Macedonia - The Former Yugoslav Republic Of,Express Parcel,3,255.78
2250,30/12/2017 13:48,letter,0.23,Sri Lanka,Economy Letter,1,6
2250,30/12/2017 13:48,letter,0.26,Poland,Economy Letter,3,54
2251,26/12/2017 11:25,letter,0.2,South Africa,Economy Letter,1,9
2252,31/12/2017 11:13,parcel,10.14,France,Standard Parcel,2,357.88
2252,31/12/2017 11:13,letter,0.26,Lao People'S Democratic Republic,Express Letter,1,38.83
2253,12/03/2016 10:32,parcel,1.76,Germany,Standard Parcel,1,69.29
2253,12/03/2016 10:32,parcel,9.51,Myanmar,Standard Parcel,3,406.32
2253,12/03/2016 10:32,letter,0.38,Brunei Darussalam,Economy Letter,3,36
2254,15/01/2016 13:49,letter,0.27,Indonesia,Economy Letter,1,12
2254,15/01/2016 13:49,letter,0.43,Germany,Express Letter,1,42.62
2254,15/01/2016 13:49,parcel,18.63,Japan,Standard Parcel,3,534.3
2255,29/08/2017 11:14,letter,0.21,Ukraine,Economy Letter,1,9
2255,29/08/2017 11:14,letter,0.47,Solomon Islands,Express Letter,1,38.83
2255,29/08/2017 11:14,parcel,9.94,Malta,Express Parcel,2,484.82
2256,7/12/2016 11:35,letter,0.17,Lao People'S Democratic Republic,Economy Letter,1,6
2256,7/12/2016 11:35,letter,0.13,Nepal,Economy Letter,2,12
2257,24/09/2017 10:20,parcel,19.79,Turkey,Express Parcel,2,726.58
2257,24/09/2017 10:20,parcel,19.86,Mexico,Express Parcel,3,1144.35
2257,24/09/2017 10:20,parcel,2.57,New Zealand,Express Parcel,2,114.94
2258,4/10/2017 15:53,letter,0.3,Hungary,Economy Letter,2,36
2259,9/09/2017 15:07,letter,0.41,Slovenia,Express Letter,2,106.08
2259,9/09/2017 15:07,letter,0.38,Japan,Economy Letter,3,36
2259,9/09/2017 15:07,letter,0.49,Israel,Economy Letter,3,54
2260,31/07/2017 12:15,parcel,8.55,Korea - Republic Of,Standard Parcel,3,386.04
2260,31/07/2017 12:15,letter,0.27,Malta,Economy Letter,1,18
2260,31/07/2017 12:15,letter,0.41,Sri Lanka,Economy Letter,1,12
2261,20/04/2016 13:32,parcel,13.84,Denmark,Standard Parcel,2,561.7
2262,23/01/2016 12:07,letter,0.31,Romania,Economy Letter,2,36
2262,23/01/2016 12:07,parcel,10.62,Austria,Express Parcel,2,605.7
2263,31/08/2017 12:46,letter,0.2,Nigeria,Economy Letter,1,9
2264,14/05/2017 15:54,parcel,4.38,Malaysia,Express Parcel,2,209.46
2264,14/05/2017 15:54,parcel,13.12,Kenya,Express Parcel,1,317.99
2265,30/11/2016 13:51,letter,0.15,Portugal,Economy Letter,1,9
2265,30/11/2016 13:51,parcel,18.76,Serbia,Economy Parcel_By Sea,1,196.15
2265,30/11/2016 13:51,parcel,11.61,Bahrain,Economy Parcel_By Sea,1,167.08
2266,1/02/2017 14:57,letter,0.2,Czech Republic,Economy Letter,1,9
2267,27/03/2017 16:07,letter,0.31,China,Economy Letter,2,24
2267,27/03/2017 16:07,parcel,3.07,Myanmar,Standard Parcel,2,174.06
2267,27/03/2017 16:07,letter,0.11,Philippines,Economy Letter,2,12
2268,16/06/2016 14:04,letter,0.32,Croatia,Express Letter,2,106.08
2269,24/09/2017 10:41,letter,0.11,Hong Kong,Economy Letter,1,6
2270,9/08/2017 12:31,letter,0.34,Indonesia,Express Letter,1,36.95
2271,7/03/2017 11:47,parcel,12.12,Qatar,Economy Parcel_By Sea,1,167.08
2272,16/05/2017 12:10,letter,0.2,China,Express Letter,1,36.05
2272,16/05/2017 12:10,parcel,5.88,Croatia,Economy Parcel_By Sea,1,109.03
2273,27/06/2016 16:10,parcel,16.28,Brazil,Economy Parcel_By Sea,2,392.3
2274,15/11/2016 11:37,letter,0.42,Singapore,Express Letter,1,36.95
2274,15/11/2016 11:37,parcel,7.41,Arab Emirates,Express Parcel,3,763.59
2275,5/02/2017 12:06,letter,0.28,India,Economy Letter,3,36
2275,5/02/2017 12:06,parcel,12.52,Portugal,Standard Parcel,1,280.85
2276,25/11/2017 15:08,letter,0.29,Czech Republic,Economy Letter,2,36
2276,25/11/2017 15:08,letter,0.45,Korea - Republic Of,Economy Letter,2,24
2277,28/03/2017 14:47,parcel,10,Samoa,Express Parcel,2,280.88
2278,29/03/2016 11:31,parcel,18.89,Czech Republic,Express Parcel,2,726.58
2278,29/03/2016 11:31,letter,0.32,France,Express Letter,2,85.24
2279,2/07/2016 12:32,parcel,12.47,Argentina,Economy Parcel_By Sea,2,334.16
2279,2/07/2016 12:32,parcel,4.48,French Polynesia,Standard Parcel,3,261.09
2279,2/07/2016 12:32,letter,0.44,United Kingdom,Economy Letter,1,18
